,Primary ID,BatchID,Time,Ethanol,Temperature,Molasses flow,NH3 flow,Air flow,Level,pH
1234,1235,Ia,12.0,0.68581,32.498,2400.85,0.03561,5682.72,56.2404,5.24405
1235,1236,Ia,12.1667,0.89206,32.7172,2268.77,0.03561,5600.69,56.4025,5.31811
1236,1237,Ia,12.3333,1.08757,32.8214,2136.58,0.02137,5512.37,56.5922,5.38652
1237,1238,Ia,12.5,1.25349,32.8869,1327.54,0.02849,5418.38,56.6857,5.46404
1238,1239,Ia,12.6667,1.29576,32.8161,623.042,0.03917,5362.78,56.7257,5.55625
1239,1240,Ia,12.8333,1.25292,32.8321,570.359,0.01781,5259.56,56.7925,5.61801
1240,1241,Ia,13.0,1.20488,32.9417,513.738,0.03561,4818.3,56.8032,5.66764
1241,1242,Ia,13.1667,1.14229,32.9631,432.106,0.02849,4208.3,56.8433,5.69961
1242,1243,Ia,13.3333,1.06058,32.9404,134.563,0.03561,3342.29,56.8495,5.71373
1243,1244,Ia,13.5,0.95646,32.8482,1.34811,0.01781,2582.96,56.8335,5.72882
1244,1245,Ia,13.6667,0.8455,32.7319,0.78049,0.02849,1844.11,56.8326,5.74459
1245,1246,ib,0.0,0.05132,32.2775,45.2291,0.0392,1368.12,40.9539,5.09765
1246,1247,ib,0.166667,0.05523,31.7602,1045.78,79.6079,2065.32,40.9485,4.6661
1247,1248,ib,0.333333,0.27646,30.7805,976.574,72.8944,2274.31,40.9886,4.63717
1248,1249,ib,0.5,0.41006,30.0989,1033.0,77.0885,2434.24,41.0688,4.8683
1249,1250,ib,0.666667,0.52083,29.8116,1048.56,79.1732,2592.3,41.148,5.06312
1250,1251,ib,0.833333,0.60331,29.7888,1104.64,82.2698,2790.65,41.2389,5.15699
1251,1252,ib,1.0,0.67208,29.9385,1130.09,84.7963,2937.26,41.3333,5.15019
1252,1253,ib,1.16667,0.72756,29.984,1166.67,87.6293,3405.75,41.4295,5.18104
1253,1254,ib,1.33333,0.76687,30.0307,1185.56,88.6057,3205.36,41.5248,4.94662
1254,1255,ib,1.5,0.78307,29.9252,1221.29,91.4208,3351.61,41.6139,5.10747
1255,1256,ib,1.66667,0.75721,29.9372,1302.57,97.3041,3643.68,41.7154,5.13743
1256,1257,ib,1.83333,0.7254,30.004,1353.91,101.448,3808.39,41.824,5.05547
1257,1258,ib,2.0,0.73585,29.8998,1432.78,108.925,3975.42,41.9256,5.1553
1258,1259,ib,2.16667,0.73311,29.9131,1476.46,116.828,4138.98,42.0476,5.1425
1259,1260,ib,2.33333,0.73475,29.8596,1519.46,121.351,4300.32,42.1749,5.14001
1260,1261,ib,2.5,0.73818,29.9078,1585.67,125.502,4467.25,42.305,5.2018
1261,1262,ib,2.66667,0.75334,29.9452,1641.66,131.759,4633.74,42.4386,5.15094
1262,1263,ib,2.83333,0.769,29.9332,1701.33,135.601,4797.75,42.5918,5.15823
1263,1264,ib,3.0,0.78844,29.9425,1752.42,138.426,4967.52,42.7209,5.16237
1264,1265,ib,3.16667,0.81857,29.9372,1799.81,143.255,5048.9,42.8705,5.19939
1265,1266,ib,3.33333,0.86207,29.9479,1841.61,146.377,5554.05,43.0406,5.15432
1266,1267,ib,3.5,0.89514,30.0427,1918.33,151.847,5569.75,43.1921,5.16619
1267,1268,ib,3.66667,0.91021,30.1938,1993.82,159.184,5604.99,43.3639,5.16637
1268,1269,ib,3.83333,0.95117,30.2446,2033.58,162.07,5614.13,43.5429,5.19424
1269,1270,ib,4.0,0.99087,30.2005,2064.4,162.847,5840.88,43.6792,5.1761
1270,1271,ib,4.16667,0.98827,29.9853,2140.0,170.159,6471.51,43.8698,5.19984
1271,1272,ib,4.33333,1.00216,29.7848,2212.31,176.082,6078.45,44.0301,5.20006
1272,1273,ib,4.5,1.04127,29.8971,2261.95,179.228,6256.92,44.2243,5.18335
1273,1274,ib,4.66667,1.04102,29.98,2322.15,185.311,6435.75,44.4184,5.19246
1274,1275,ib,4.83333,1.03179,29.8891,2407.38,191.629,6586.62,44.618,5.20273
1275,1276,ib,5.0,1.03396,29.8423,2509.38,198.92,6632.41,44.8308,5.21393
1276,1277,ib,5.16667,1.05462,29.873,2589.92,206.435,6684.86,45.0401,5.21202
1277,1278,ib,5.33333,1.0812,29.9359,2671.27,214.1,6670.75,45.2663,5.227
1278,1279,ib,5.5,1.12342,29.8984,2766.11,219.488,6682.02,45.4881,5.20815
1279,1280,ib,5.66667,1.17152,29.8944,2840.57,225.34,6705.89,45.7366,5.21304
1280,1281,ib,5.83333,1.22675,29.9559,2890.5,230.065,6671.37,45.9788,5.21291
1281,1282,ib,6.0,1.27359,29.9332,2950.87,198.165,6664.36,46.2166,5.21393
1282,1283,ib,6.16667,1.33035,29.8249,2853.7,150.795,6670.22,46.4509,5.18744
1283,1284,ib,6.33333,1.32923,29.7354,2772.18,145.671,6675.63,46.6637,5.18001
1284,1285,ib,6.5,1.27235,29.8209,2773.09,144.353,6681.67,46.9122,5.18553
1285,1286,ib,6.66667,1.18335,29.9399,2793.01,147.464,6699.33,47.1304,5.15779
1286,1287,ib,6.83333,1.07369,29.9572,2850.91,149.455,6681.22,47.3655,5.17166
1287,1288,ib,7.0,0.96501,29.9198,2911.04,153.297,6662.94,47.6016,5.19233
1288,1289,ib,7.16667,0.86293,29.8944,2963.44,156.084,6674.65,47.8358,5.19539
1289,1290,ib,7.33333,0.77278,29.9038,3013.75,158.631,6675.63,48.1039,5.20286
1290,1291,ib,7.5,0.68515,29.9105,3038.89,159.447,6683.17,48.3381,5.20593
1291,1292,ib,7.66667,0.59016,29.8958,3083.17,162.43,6670.57,48.5919,5.20184
1292,1293,ib,7.83333,0.50266,29.8637,3126.45,164.6,6672.97,48.8529,5.20491
1293,1294,ib,8.0,0.42023,29.8664,3146.79,153.486,6683.44,49.1219,5.21393
1294,1295,ib,8.16667,0.34265,29.8557,3200.88,138.216,6676.16,49.3454,5.21028
1295,1296,ib,8.33333,0.27577,29.8289,3252.43,140.925,6670.93,49.6135,5.21455
1296,1297,ib,8.5,0.20779,29.8263,3305.64,142.703,6673.32,49.9092,5.21771
1297,1298,ib,8.66667,0.14926,29.8102,3344.13,144.595,6672.17,50.1488,5.20899
1298,1299,ib,8.83333,0.10795,29.8196,3350.62,145.361,6687.25,50.4863,5.21371
1299,1300,ib,9.0,0.07394,29.8223,3364.53,117.905,6701.46,50.7286,5.21242
1300,1301,ib,9.16667,0.05456,29.9973,3357.97,84.276,6653.53,51.002,5.21468
1301,1302,ib,9.33333,0.04924,30.3569,3318.39,84.8854,6684.24,51.2924,5.21957
1302,1303,ib,9.5,0.04648,30.7471,3305.71,82.8828,6662.05,51.5399,5.21117
1303,1304,ib,9.66667,0.04377,31.1387,3250.88,83.2462,6668.35,51.8009,5.21553
1304,1305,ib,9.83333,0.04067,31.4902,3223.37,81.8244,6673.86,52.0983,5.21948
1305,1306,ib,10.0,0.03871,31.807,3214.97,80.7197,6670.31,52.3664,5.21971
1306,1307,ib,10.1667,0.03718,32.0369,3183.19,80.2493,6675.01,52.6292,5.21771
1307,1308,ib,10.3333,0.03472,32.1505,3163.39,80.2992,6644.13,52.8233,5.21993
1308,1309,ib,10.5,0.03298,32.2909,3181.57,80.0498,6671.28,53.1511,5.22971
1309,1310,ib,10.6667,0.03197,32.5474,3164.44,80.0391,6675.54,53.3408,5.23286
1310,1311,ib,10.8333,0.03056,32.6717,3168.54,80.0248,6668.62,53.6115,5.23611
1311,1312,ib,11.0,0.05094,32.7707,3116.92,79.811,6673.32,53.8885,5.21557
1312,1313,ib,11.1667,0.22445,32.6049,2883.65,73.1117,6675.01,54.1414,5.20344
1313,1314,ib,11.3333,0.19813,32.9604,2734.65,68.6004,6671.99,54.3187,5.21966
1314,1315,ib,11.5,0.08559,32.8268,2804.34,71.8396,6680.24,54.5235,5.22598
1315,1316,ib,11.6667,0.09546,32.7225,2696.87,68.5113,6656.82,54.8103,5.21695
1316,1317,ib,11.8333,0.13906,32.6878,2573.96,65.0975,6674.92,55.0143,5.21197
1317,1318,ib,12.0,0.19679,32.6998,2424.15,31.1804,6667.82,55.1595,5.21917
1318,1319,ib,12.1667,0.25878,32.5769,2075.45,0.04276,6671.55,55.2975,5.27962
1319,1320,ib,12.3333,0.29616,32.2654,1624.01,0.07127,6695.87,55.4365,5.35963
1320,1321,ib,12.5,0.16438,32.3349,1394.9,0.04632,6670.39,55.5709,5.45351
1321,1322,ib,12.6667,0.0483,32.4258,1065.69,0.04632,6654.95,55.6778,5.60019
1322,1323,ib,12.8333,0.04198,32.5287,691.041,0.04276,6698.08,55.7045,5.77407
1323,1324,ib,13.0,0.03918,32.6236,327.69,0.04276,6667.64,55.8034,5.92293
1324,1325,ib,13.1667,0.03518,32.7052,88.0218,0.05701,6677.94,55.7553,6.0076
1325,1326,ib,13.3333,0.03112,32.756,42.6516,0.04632,6687.88,55.6724,6.03689
1326,1327,ib,13.5,0.02787,32.7747,4.6606,0.04276,6716.19,55.7232,6.04578
1327,1328,ib,13.6667,0.02546,32.8321,0.07062,0.04632,6722.75,55.6769,6.04672
1743,1744,Ma,0.0,0.17042,31.1189,69.2075,0.11429,1403.82,41.477,4.65089
1744,1745,Ma,0.166667,0.27765,31.6729,284.417,15.1214,1961.74,41.4699,3.64269
1745,1746,Ma,0.333333,0.37221,31.6595,806.234,65.3679,2250.15,41.5207,3.75869
1746,1747,Ma,0.5,0.66183,31.1309,909.244,73.9214,2450.6,41.634,3.91439
1747,1748,Ma,0.666667,0.89476,30.7486,800.713,64.9643,2648.56,41.6714,4.03618
1748,1749,Ma,0.833333,1.02756,30.6104,845.771,68.2179,2840.12,41.7223,4.13984
1749,1750,Ma,1.0,1.11893,30.6614,881.461,69.0072,3044.12,41.7999,4.17469
1750,1751,Ma,1.16667,1.17465,30.7888,901.657,72.9358,3140.35,41.9016,4.2205
1751,1752,Ma,1.33333,1.21199,30.8706,940.624,75.4286,3350.11,41.9149,4.30142
1752,1753,Ma,1.5,1.22247,30.8706,952.2,76.7679,3518.6,42.0996,4.37692
1753,1754,Ma,1.66667,1.20814,30.8358,998.185,80.9929,3682.91,42.0585,4.43667
1754,1755,Ma,1.83333,1.18651,30.7768,1177.85,94.8357,3853.0,42.1959,4.5057
1755,1756,Ma,2.0,1.1726,30.7459,1090.76,89.15,4015.53,42.2967,4.57611
1756,1757,Ma,2.16667,1.11846,30.7339,1203.28,102.993,4215.71,42.3136,4.62339
1757,1758,Ma,2.33333,1.07127,30.7486,1293.47,111.118,4366.53,42.525,4.68868
1758,1759,Ma,2.5,1.03262,30.7553,1382.33,116.629,4482.46,42.6695,4.78641
1759,1760,Ma,2.66667,0.99295,30.754,1425.5,122.025,4697.2,42.6971,4.87714
1760,1761,Ma,2.83333,0.94928,30.7767,1553.91,134.543,4836.48,42.8604,4.97206
1761,1762,Ma,3.0,0.90702,30.7982,1598.11,136.654,5022.28,42.9647,5.06176
1762,1763,Ma,3.16667,0.85667,30.8278,1674.8,143.8,5192.63,43.119,5.07919
1763,1764,Ma,3.33333,0.81617,30.8438,1758.47,149.468,5336.97,43.2795,5.11083
1764,1765,Ma,3.5,0.78735,30.8747,1899.34,164.161,5551.8,43.4151,5.1004
1765,1766,Ma,3.66667,0.77395,30.8935,1976.74,169.607,5641.19,43.5828,5.11738
1766,1767,Ma,3.83333,0.77935,30.9216,2041.21,175.693,5847.85,43.7603,5.15076
1767,1768,Ma,4.0,0.786,30.7861,2099.06,180.368,6020.33,43.9431,5.15339
1768,1769,Ma,4.16667,0.81201,30.7097,2156.65,185.779,6146.29,44.1259,5.16707
1769,1770,Ma,4.33333,0.84237,30.707,2197.44,187.429,6255.48,44.3115,5.13449
1770,1771,Ma,4.5,0.84665,30.7285,2260.84,194.257,6393.7,44.505,5.15918
1771,1772,Ma,4.66667,0.83392,30.7633,2342.09,201.075,6486.55,44.6852,5.15089
1772,1773,Ma,4.83333,0.81439,30.8076,2414.14,207.839,6581.09,44.909,5.15142
1773,1774,Ma,5.0,0.78214,30.7553,2537.31,218.95,6716.82,45.1151,5.16158
1774,1775,Ma,5.16667,0.76173,30.7338,2621.2,224.182,6752.59,45.322,5.15423
1775,1776,Ma,5.33333,0.74022,30.7473,2746.68,235.965,6747.98,45.5646,5.16083
1776,1777,Ma,5.5,0.72715,30.7379,2873.34,246.457,6751.8,45.8001,5.1648
1777,1778,Ma,5.66667,0.73116,30.7553,2986.54,256.04,6763.16,46.0462,5.16239
1778,1779,Ma,5.83333,0.73972,30.7607,3085.85,264.9,6739.99,46.3209,5.16987
1779,1780,Ma,6.0,0.76422,30.7647,3179.77,243.347,6789.52,46.5948,5.16711
1780,1781,Ma,6.16667,0.80025,30.7486,3223.4,174.543,6733.69,46.8543,5.1684
1781,1782,Ma,6.33333,0.79682,30.7379,3189.39,173.325,6736.62,47.1424,5.16952
1782,1783,Ma,6.5,0.76028,30.7513,3176.07,255.261,6765.56,47.3832,5.16092
1783,1784,Ma,6.66667,0.73537,30.7378,3160.32,256.222,6734.4,47.6927,5.16101
1784,1785,Ma,6.83333,0.69743,30.754,3149.6,255.572,6769.37,47.9754,5.16221
1785,1786,Ma,7.0,0.65529,30.7432,3148.28,254.479,6728.63,48.2332,5.16092
1786,1787,Ma,7.16667,0.59167,30.7553,3152.66,213.129,6779.05,48.4776,5.16818
1787,1788,Ma,7.33333,0.54177,30.6842,3192.27,171.939,6728.63,48.8058,5.16114
1788,1789,Ma,7.5,0.48041,30.6855,3208.23,171.575,6779.4,49.0243,5.16337
1789,1790,Ma,7.66667,0.42997,30.5917,3226.75,169.232,6733.95,49.307,5.16577
1790,1791,Ma,7.83333,0.38474,30.5661,3222.94,170.139,6791.03,49.5345,5.16363
1791,1792,Ma,8.0,0.33938,30.707,3231.99,169.854,6743.45,49.8359,5.17001
1792,1793,Ma,8.16667,0.29139,30.7271,3238.9,169.375,6753.57,50.1374,5.16671
1793,1794,Ma,8.33333,0.25361,30.6668,3250.22,145.789,6766.71,50.3702,5.16453
1794,1795,Ma,8.5,0.21853,30.5957,3265.54,141.572,6762.98,50.6654,5.16595
1795,1796,Ma,8.66667,0.18936,30.6439,3275.16,141.607,6733.15,50.9214,5.16943
1796,1797,Ma,8.83333,0.1606,30.6882,3275.69,141.979,6751.88,51.2282,5.16996
1797,1798,Ma,9.0,0.1284,30.7325,3284.28,131.304,6758.9,51.5314,5.16676
1798,1799,Ma,9.16667,0.10698,30.7714,3283.21,105.579,6748.24,51.7714,5.16716
1799,1800,Ma,9.33333,0.09386,31.0491,3270.92,106.404,6756.23,51.923,5.16711
1800,1801,Ma,9.5,0.0869,31.4368,3250.3,104.443,6763.42,52.3136,5.16983
1801,1802,Ma,9.66667,0.08104,31.8621,3227.46,104.886,6743.81,52.5464,5.16907
1802,1803,Ma,9.83333,0.07582,32.1747,3207.06,103.718,6762.09,52.814,5.17001
1803,1804,Ma,10.0,0.07082,32.5356,3185.83,102.814,6748.78,53.0914,5.16613
1804,1805,Ma,10.1667,0.06569,32.7931,3134.39,102.257,6758.63,53.3634,5.16907
1805,1806,Ma,10.3333,0.06059,32.9635,3166.98,101.707,6748.69,53.6122,5.16524
1806,1807,Ma,10.5,0.05625,33.1272,3169.51,102.779,6745.67,53.8789,5.16506
1807,1808,Ma,10.6667,0.05201,33.2144,3177.24,102.536,6750.91,54.1848,5.16961
1808,1809,Ma,10.8333,0.04848,33.4317,3180.2,102.247,6757.92,54.406,5.16609
1809,1810,Ma,11.0,0.04567,33.6142,3185.29,102.836,6757.21,54.6192,5.17001
1810,1811,Ma,11.1667,0.04264,33.6115,3191.24,103.064,6744.78,54.9751,5.1705
1811,1812,Ma,11.3333,0.04003,33.5927,3192.31,102.939,6747.62,55.1508,5.1639
1812,1813,Ma,11.5,0.03768,33.6034,3197.9,103.079,6793.43,55.372,5.16765
1813,1814,Ma,11.6667,0.03568,33.6048,3193.98,103.293,6725.61,55.7234,5.17072
1814,1815,Ma,11.8333,0.03414,33.6155,3199.9,103.0,6752.15,55.9285,5.16765
1815,1816,Ma,12.0,0.03488,33.6074,3177.46,72.7178,6779.05,56.2835,5.16305
1816,1817,Ma,12.1667,0.09086,33.4492,3182.01,0.09286,6711.58,56.4057,5.17304
1817,1818,Ma,12.3333,0.4779,33.1755,2787.36,0.09643,6751.71,56.6331,5.19385
1818,1819,Ma,12.5,0.58924,33.315,2497.42,0.09643,6751.89,56.8151,5.24955
1819,1820,Ma,12.6667,0.65328,33.1916,2456.28,0.08214,6745.14,57.0612,5.33681
1820,1821,Ma,12.8333,1.03746,32.9729,2015.32,0.07857,6754.81,57.2173,5.4123
1821,1822,Ma,13.0,1.35054,33.1715,1545.29,0.1,6749.14,57.3101,5.48418
1822,1823,Ma,13.1667,1.56953,33.3727,1467.39,0.08929,6747.8,57.377,5.53935
1823,1824,Ma,13.3333,1.79056,33.4988,1257.95,0.10714,6758.1,57.4822,5.58008
1824,1825,Ma,13.5,1.94572,33.6088,950.633,0.08929,6779.85,57.6106,5.627
1825,1826,Ma,13.6667,1.97521,33.6732,675.014,0.10714,6755.7,57.7551,5.67839
1826,1827,Na,0.0,0.11538,32.193,731.423,44.9076,2018.93,42.334,4.24166
1827,1828,Na,0.166667,0.31191,31.2185,921.679,64.8308,2213.26,42.4001,4.21924
1828,1829,Na,0.333333,0.54837,30.3901,964.771,71.2457,2396.66,42.45,4.45889
1829,1830,Na,0.5,0.75048,30.2185,906.203,62.9771,2588.59,42.5277,4.7255
1830,1831,Na,0.666667,0.84624,30.2748,890.94,62.7807,2766.48,42.5999,4.85709
1831,1832,Na,0.833333,0.87955,30.4089,938.29,66.8596,2946.42,42.6633,4.86401
1832,1833,Na,1.0,0.89031,30.4209,954.512,68.5062,3121.47,42.7525,4.85367
1833,1834,Na,1.16667,0.87469,30.3472,1061.74,76.3033,3289.5,42.8283,4.85358
1834,1835,Na,1.33333,0.8585,30.2869,1121.77,82.861,3451.13,42.9176,4.85731
1835,1836,Na,1.5,0.83469,30.2976,1179.77,85.3041,3619.87,43.013,4.8705
1836,1837,Na,1.66667,0.79605,30.3003,1261.19,92.6441,3792.34,43.1031,4.87219
1837,1838,Na,1.83333,0.7617,30.311,1378.19,104.102,3956.73,43.228,4.8772
1838,1839,Na,2.0,0.73163,30.2721,1472.71,114.918,4121.02,43.3512,4.93625
1839,1840,Na,2.16667,0.73673,30.1716,1520.38,121.096,4291.01,43.4752,5.05399
1840,1841,Na,2.33333,0.77577,30.1622,1495.18,120.311,4457.88,43.6046,5.12227
1841,1842,Na,2.5,0.86968,30.2614,1476.58,117.714,4627.6,43.7286,5.07868
1842,1843,Na,2.66667,0.85047,30.1327,1495.22,115.728,4791.36,43.8553,5.07508
1843,1844,Na,2.83333,0.86547,30.173,1640.75,128.754,4977.52,43.9811,5.10043
1844,1845,Na,3.0,0.8612,30.3391,1689.16,134.48,5128.4,44.1283,5.12507
1845,1846,Na,3.16667,0.85702,30.3525,1699.28,136.98,5294.3,44.2711,5.13066
1846,1847,Na,3.33333,0.83721,30.2976,1867.28,148.913,5465.88,44.4156,5.12569
1847,1848,Na,3.5,0.83,30.3458,1897.66,151.467,5630.53,44.5905,5.13559
1848,1849,Na,3.66667,0.80658,30.3619,2025.49,163.747,5794.56,44.7546,5.12964
1849,1850,Na,3.83333,0.78687,30.3579,2123.06,168.719,5963.75,44.9224,5.13364
1850,1851,Na,4.0,0.77185,30.3043,2282.33,185.995,6092.86,45.1267,5.1474
1851,1852,Na,4.16667,0.7704,30.3016,2294.83,183.895,6205.8,45.3123,5.13612
1852,1853,Na,4.33333,0.75047,30.2627,2404.68,194.385,6331.79,45.5202,5.13826
1853,1854,Na,4.5,0.72973,30.2882,2507.55,202.772,6446.51,45.7397,5.14367
1854,1855,Na,4.66667,0.70384,30.3096,2629.41,213.848,6559.09,45.9476,5.13759
1855,1856,Na,4.83333,0.68614,30.2708,2742.81,223.067,6667.41,46.1661,5.14807
1856,1857,Na,5.0,0.67073,30.2869,2873.08,233.325,6702.06,46.4356,5.15047
1857,1858,Na,5.16667,0.67071,30.3324,2997.07,244.004,6703.39,46.6863,5.14123
1858,1859,Na,5.33333,0.68503,30.3311,3110.05,253.316,6701.17,46.9629,5.14305
1859,1860,Na,5.5,0.71426,30.3619,3200.89,261.216,6699.4,47.2207,5.15362
1860,1861,Na,5.66667,0.7464,30.3378,3269.61,267.538,6698.86,47.5143,5.14798
1861,1862,Na,5.83333,0.78158,30.3003,3344.0,251.794,6700.37,47.8123,5.15317
1862,1863,Na,6.0,0.81475,30.3083,3307.55,169.637,6705.97,48.104,5.11752
1863,1864,Na,6.16667,0.8034,30.3177,3227.83,164.89,6695.4,48.377,5.10554
1864,1865,Na,6.33333,0.75715,30.2949,3223.25,164.754,6700.73,48.6349,5.0904
1865,1866,Na,6.5,0.68432,30.3083,3270.49,166.629,6743.91,48.9311,5.10336
1866,1867,Na,6.66667,0.60332,30.3418,3333.04,170.558,6687.67,49.1693,5.14962
1867,1868,Na,6.83333,0.52602,30.3351,3410.77,174.634,6671.85,49.4504,5.14478
1868,1869,Na,7.0,0.46807,30.3056,3445.27,176.845,6737.52,49.7779,5.1514
1869,1870,Na,7.16667,0.42463,30.307,3457.13,177.745,6671.05,50.0874,5.14629
1870,1871,Na,7.33333,0.40133,30.2453,3431.25,177.53,6685.98,50.3756,5.14984
1871,1872,Na,7.5,0.37446,30.1689,3396.61,173.63,6689.89,50.6558,5.15322
1872,1873,Na,7.66667,0.34653,30.1797,3374.25,173.366,6697.0,50.9627,5.15495
1873,1874,Na,7.83333,0.30637,30.1716,3372.4,163.083,6697.53,51.2223,5.15722
1874,1875,Na,8.0,0.26331,30.2252,3385.5,136.502,6701.88,51.54,5.15064
1875,1876,Na,8.16667,0.21159,30.1957,3429.51,139.302,6687.93,51.7541,5.1577
1876,1877,Na,8.33333,0.17115,30.24,3461.71,140.82,6703.4,52.0914,5.1629
1877,1878,Na,8.5,0.13742,30.2547,3481.94,141.591,6697.53,52.4572,5.18203
1878,1879,Na,8.66667,0.1043,30.248,3493.27,142.227,6696.55,52.6954,5.19158
1879,1880,Na,8.83333,0.07146,30.2239,3509.02,133.658,6687.49,52.9649,5.21284
1880,1881,Na,9.0,0.04282,30.3874,3520.81,105.056,6749.16,53.3432,5.21972
1881,1882,Na,9.16667,0.02819,30.7936,3507.43,106.763,6685.71,53.5974,5.25267
1882,1883,Na,9.33333,0.02441,31.1729,3471.61,103.877,6687.76,53.8874,5.27273
1883,1884,Na,9.5,0.02157,31.3566,3436.19,102.909,6713.61,54.1069,5.28992
1884,1885,Na,9.66667,0.01995,31.7561,3391.64,103.452,6683.76,54.429,5.3067
1885,1886,Na,9.83333,0.01814,32.1099,3347.62,99.2946,6698.51,54.669,5.32415
1886,1887,Na,10.0,0.01648,32.4209,3329.63,100.602,6689.71,55.0089,5.34457
1887,1888,Na,10.1667,0.01497,32.5751,3332.29,100.42,6693.71,55.3337,5.36748
1888,1889,Na,10.3333,0.01351,32.7065,3333.93,100.309,6702.5,55.4738,5.39421
1889,1890,Na,10.5,0.01242,32.8458,3329.56,100.016,6696.55,55.8494,5.43967
1890,1891,Na,10.6667,0.01217,33.0241,3338.11,99.5018,6693.44,56.084,5.49041
1891,1892,Na,10.8333,0.01415,33.185,3332.22,99.8912,6697.71,56.3178,5.53517
1892,1893,Na,11.0,0.04159,33.0791,3284.41,99.7411,6696.29,56.6613,5.48904
1893,1894,Na,11.1667,0.06196,33.2842,3240.57,96.0015,6693.53,56.9923,5.43776
1894,1895,Na,11.3333,0.06011,33.2131,3262.47,98.7124,6688.64,57.1779,5.47017
1895,1896,Na,11.5,0.12271,33.0791,3173.06,94.4799,6687.49,57.475,5.47696
1896,1897,Na,11.6667,0.23295,33.1099,3004.56,90.2867,6701.44,57.6213,5.49379
1897,1898,Na,11.8333,0.45289,32.9813,2638.35,55.9443,6697.8,57.8417,5.51701
1898,1899,Na,12.0,0.61749,32.9223,2260.65,0.12144,6682.69,58.1522,5.57295
1899,1900,Na,12.1667,0.64319,32.9451,2164.7,0.11072,6692.64,58.2218,5.66356
1900,1901,Na,12.3333,0.62868,33.0483,2122.07,0.10001,6685.27,58.4547,5.75036
1901,1902,Na,12.5,0.53539,33.3351,2288.61,0.10001,6697.53,58.6091,5.82783
1902,1903,Na,12.6667,0.38625,33.5201,2485.93,0.10715,6670.07,58.7732,5.88954
1903,1904,Na,12.8333,0.23179,33.5174,2717.51,0.1143,6698.06,58.9579,5.93834
1904,1905,Na,13.0,0.09328,33.3914,2855.44,0.10358,6685.98,59.2729,6.01097
1905,1906,Na,13.1667,0.03149,33.2279,2422.4,0.11787,6681.27,59.5129,6.3043
1906,1907,Na,13.3333,0.02253,32.9611,1690.27,0.11072,6702.68,59.6431,6.52584
1907,1908,Na,13.5,0.017,32.7493,1187.75,0.11787,6682.07,59.6574,6.69633
1908,1909,Na,13.6667,0.01297,32.756,713.0,0.09287,6706.33,59.8582,6.8309
2075,2076,Qa,0.0,0.14987,32.1745,521.579,15.0783,1979.43,41.6421,5.03486
2076,2077,Qa,0.166667,0.31598,31.235,908.168,33.8283,2198.28,41.6919,4.12183
2077,2078,Qa,0.333333,0.47888,30.4718,951.911,35.3632,2383.97,41.7595,4.04933
2078,2079,Qa,0.5,0.63856,30.0,965.391,36.1218,2566.02,41.8166,4.01803
2079,2080,Qa,0.666667,0.76502,29.8436,1008.0,37.7635,2746.65,41.9038,4.00293
2080,2081,Qa,0.833333,0.83101,29.9225,1029.5,47.0192,2930.66,41.9813,3.91813
2081,2082,Qa,1.0,0.88987,29.9613,1040.64,83.1801,3109.96,42.0695,4.05159
2082,2083,Qa,1.16667,0.92474,30.0134,1105.28,87.5996,3281.46,42.1576,4.21182
2083,2084,Qa,1.33333,0.96485,30.0134,1132.98,90.6338,3447.37,42.2547,4.4354
2084,2085,Qa,1.5,0.98401,30.0307,1156.01,92.0013,3616.3,42.3402,4.63599
2085,2086,Qa,1.66667,0.99794,30.012,1198.86,95.6445,3781.15,42.4524,4.7611
2086,2087,Qa,1.83333,1.0107,29.9265,1247.0,100.459,3949.37,42.553,4.94837
2087,2088,Qa,2.0,1.03141,29.9666,1283.41,101.969,4107.39,42.6545,5.05554
2088,2089,Qa,2.16667,1.01845,30.0254,1330.38,106.542,4287.4,42.7792,5.05168
2089,2090,Qa,2.33333,1.03494,29.984,1376.07,110.691,4455.18,42.8851,5.17959
2090,2091,Qa,2.5,1.04914,30.0307,1407.82,113.027,4629.16,43.0134,5.11126
2091,2092,Qa,2.66667,1.05858,30.0561,1442.91,115.851,4797.73,43.1229,5.0987
2092,2093,Qa,2.83333,1.05013,30.1123,1524.82,121.631,4979.69,43.2778,5.11237
2093,2094,Qa,3.0,1.02408,30.1257,1585.17,127.08,5113.95,43.4025,5.18119
2094,2095,Qa,3.16667,1.01745,30.1871,1670.78,134.024,5298.22,43.5494,5.14953
2095,2096,Qa,3.33333,1.00589,30.2179,1713.06,137.56,5469.81,43.6981,5.17422
2096,2097,Qa,3.5,0.98854,30.2326,1841.6,147.304,5640.33,43.8602,5.18691
2097,2098,Qa,3.66667,0.98045,30.0535,1884.06,150.84,5805.45,44.0169,5.18066
2098,2099,Qa,3.83333,0.96796,30.0,1953.28,156.001,5975.44,44.1843,5.17417
2099,2100,Qa,4.0,0.94768,29.9613,2068.15,165.42,6083.72,44.366,5.17843
2100,2101,Qa,4.16667,0.92905,29.9572,2146.34,171.82,6168.93,44.5503,5.19393
2101,2102,Qa,4.33333,0.91052,29.9439,2223.75,178.476,6262.31,44.7426,5.19069
2102,2103,Qa,4.5,0.88752,29.9599,2295.2,183.639,6335.73,44.9457,5.18234
2103,2104,Qa,4.66667,0.85995,29.9692,2405.53,192.763,6425.2,45.1523,5.20028
